# time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	channel9	channel10	channel11	channel12	channel13	channel14	channel15	channel16	channel17	channel18	channel19	channel20	channel21	channel22	channel23	channel24	channel25	channel26	channel27	channel28	channel29	channel30	channel31	channel32	channel33	channel34	channel35	channel36	channel37	channel38	channel39	channel40	channel41	channel42	channel43	channel44	channel45	channel46	channel47	channel48	channel49	channel50
9.050000000000000000e+01	9.727843088859950971e-01	6.584755165698558121e-01	-9.556351180102949927e-01	5.946282466612569095e-01	5.271363177697890867e-01	-9.991648882376550356e-01	9.833218658985979355e-01	-3.251921247520120350e-01	2.612037770408093262e-01	-3.623794912344273644e-01	4.734240388371903641e-01	6.536464822892296134e-01	-3.594733537545181101e-01	9.156679360254167399e-01	6.541871319795767858e-01	7.892210755398921807e-01	9.609545531918662897e-01	-3.488014023523543505e-01	1.625216527771403408e-01	6.851027081289073895e-01	-6.396364335993326433e-01	9.966440392175348606e-01	9.994986508991176022e-01	2.173693555377757478e-02	8.281703909161061139e-01	-4.073330518371807152e-01	7.876287582451266811e-01	-4.348731050795413000e-01	-7.058269251606800188e-01	8.874982736914774906e-01	-3.914544115110982214e-01	-3.136656808640030936e-01	9.236166503494533941e-01	-9.686165841464686732e-01	6.938702683069836175e-02	9.940851654983996477e-01	9.293630159939491042e-01	-9.842732813764941691e-01	-9.740686500869543130e-01	-3.306906451279160164e-01	-1.191714354921121904e-01	9.143788250453961375e-01	-9.546572303259709402e-01	8.317073647673383086e-01	-5.926720406647064676e-01	3.756331451020281653e-01	1.017545694787621302e-01	3.956620847076735004e-01	-9.224524728250972361e-01	-7.354981726215382709e-01
9.075000000000000000e+01	9.469915231356978991e-01	2.075513157869216252e-01	-9.998852873432734212e-01	-4.600727583682329702e-01	-3.755340149350981371e-01	-6.751306555440759194e-01	7.483976421869007467e-01	1.705125973793088501e-01	-3.040810350861224420e-01	-6.214192638806445013e-01	7.321862400702547902e-01	9.764685367597859544e-01	-8.347320639338838832e-01	7.076796311769457670e-01	5.844837332483167336e-02	9.382558569366863388e-01	7.531786792555755783e-01	-7.474062618276783310e-01	-4.865343895675720010e-01	9.921401839034040826e-01	-9.984916473421618921e-01	9.660077670846746178e-01	8.192300737085858042e-01	5.254361465126099473e-01	9.941942609807554732e-01	2.302395422925178348e-02	4.320421693681780750e-01	-8.610872438765800885e-01	-5.521510393980370857e-02	7.725296755148707284e-01	-9.160916916968312451e-01	1.573499789866636134e-01	9.744283374764795003e-01	-6.608923378769990808e-01	-2.266708221762166742e-01	9.184193710255336152e-01	4.766167432552488870e-01	-7.154992694970201406e-01	-9.292652901971473201e-01	-7.701549736729859097e-01	-3.520583496320605632e-01	9.914197879329261776e-01	-9.872823230903313707e-01	9.977056097023525583e-01	-1.136635840580038220e-01	9.195024888765938043e-01	-5.548826853397105241e-01	9.279517188039103359e-02	-7.332091023150026921e-01	-9.825935746415891403e-01
9.100000000000000000e+01	8.054423777245639515e-01	-4.784287188350385134e-01	-6.531757213540305695e-01	-8.128742453612837204e-01	-8.546801179281742211e-01	1.557241284881783275e-02	1.314271494090112902e-01	5.011419063561824983e-01	-4.963598532975569411e-01	-9.639016920283693945e-01	9.371412381814733239e-01	7.935931385709777963e-01	-9.982652564210637847e-01	-9.203668783623972227e-02	-4.635270561016315294e-01	9.999278769842980807e-01	4.018336707137977193e-01	-9.981493274538004723e-01	-9.124204191834887068e-01	8.172411089406056428e-01	-7.773468518262334204e-01	4.526057860671069411e-01	6.113426451770654912e-01	9.430510349567909900e-01	6.155323839098384431e-01	5.704046580272296163e-01	-1.701874646487181175e-01	-8.585039497764301863e-01	3.994588305539933937e-01	5.340394593970504422e-01	-9.989476723003863912e-01	7.608442902411001185e-01	7.738083083283697761e-01	-1.463080175881496248e-01	-8.599723959524810946e-01	3.360805552312123856e-01	-3.391053159566781439e-01	-5.429932634204485964e-02	-8.871308459419235959e-01	-9.879292715337592012e-01	-8.833940896496510486e-01	8.816770073830829668e-01	-6.922429984018652060e-01	9.051057283476164894e-01	7.315960216935214477e-01	9.720517598986507801e-01	-9.831408790988247492e-01	-4.670829557379824748e-01	-4.196530471934604295e-02	-7.492634310045936941e-01
9.125000000000000000e+01	2.374295776477980957e-01	-6.896282249813060483e-01	-4.021632580363919685e-01	-9.807609360288930267e-01	-8.439214461939902323e-01	7.184420261491529791e-01	-6.810309787521263702e-01	9.754442994803051992e-01	-7.584606087232190763e-01	-9.491916190763123318e-01	9.824654638712458921e-01	6.634684202408905329e-02	-5.881818702170480417e-01	-6.067687509946854130e-01	-7.074915786683770857e-01	6.148551919877754957e-01	2.933332588458211713e-03	-8.543650652310387228e-01	-9.255573368090322939e-01	3.207339855823055919e-01	-5.762569684095431716e-02	1.147411161150000830e-01	8.619215896864691751e-02	7.833246262286539530e-01	3.391264839397992725e-01	8.273707455400487465e-01	-5.297943584119948479e-01	-5.750934771213415120e-01	9.847760387389499215e-01	5.350154724483933283e-02	-7.492910477973342420e-01	9.756710830301563719e-01	3.684029702293186159e-01	3.529859206928335769e-01	-9.971956801339150189e-01	-1.384971153592016724e-01	-8.021971468261890337e-01	3.664296584335363649e-01	-5.560842795769994629e-01	-8.780973608338937808e-01	-9.874381482127818632e-01	2.893927702407845803e-01	8.706749590606668865e-02	2.140661163042493487e-01	9.654499576799415728e-01	7.435213476389956888e-01	-8.472416835289610093e-01	-8.473665214339495266e-01	6.821842790011135582e-01	-2.274815674394831677e-01
9.150000000000000000e+01	-6.513856835366662601e-01	-9.763545153737663851e-01	-2.020584927787377055e-02	-9.039132620164670451e-01	-4.114559360832775042e-02	9.546940354230333270e-01	-9.916407228215393665e-01	9.997464211732871586e-01	-9.908555334410000803e-01	-7.103696635258321956e-01	9.393693248799583895e-01	-8.550812368593198043e-01	2.444647111521962290e-01	-8.744133846855048908e-01	-9.623457303696931753e-01	6.351018006486142120e-02	-6.034363049688266090e-01	-8.450434869326061138e-01	-1.217946988066432173e-01	-2.455632562802460839e-01	7.719781594544506964e-01	-4.176864205178911216e-01	1.082444032401244371e-01	2.520011010567818066e-01	1.110101609978311477e-01	9.660261093541098187e-01	-9.999886639360839879e-01	-1.368174132234872831e-01	9.117660175210384743e-01	-6.617045084131604193e-01	-4.179175898894555985e-01	9.785842801779381928e-01	-3.592317047816413478e-01	7.854719104972207600e-01	-9.228656133675269269e-01	-9.060655992592752117e-01	-9.999747799250031655e-01	8.381391801130302355e-01	-4.006350178314693200e-01	-8.522299394180051779e-01	-5.347182430244462603e-01	-4.856781357694102408e-02	7.483362930857933026e-01	-2.926334978916259599e-01	9.568319742261919281e-01	4.082706838737262256e-01	-2.859891394996489367e-01	-9.787181676336819125e-01	9.683757898131286623e-01	6.694559034384103269e-01
9.175000000000000000e+01	-8.547315174387736247e-01	-8.399237989055272635e-01	6.763563032480577331e-01	-4.292347271738117254e-01	3.885310381501873578e-01	2.897470490997813286e-01	-9.561372401427176149e-01	7.885995475670324328e-01	-8.499835942895500596e-01	-8.686000112724896749e-02	4.545697747558609669e-01	-9.905931527334473907e-01	5.848151626605260223e-01	-9.840004319535525790e-01	-7.271492376533701396e-01	-7.070289353829151135e-01	-9.504185987748565712e-01	-2.385428749938847404e-01	7.041210126805785841e-01	-7.613295073461647799e-01	9.995923941424988968e-01	-8.812235657282116996e-01	-7.991592460194714143e-01	-1.958541636775946171e-01	-6.027014920220741256e-01	5.936781185359105706e-01	-8.196413941022610006e-01	5.283883687315714672e-01	8.152312312041085640e-01	-9.936515832724688302e-01	5.168089591516739079e-01	7.381672673800114826e-01	-9.721705514115795976e-01	8.688694861910077893e-01	-5.261150420636908631e-01	-9.234164983218555722e-01	-7.476193784073694726e-01	9.584829783185164764e-01	3.737011163279375103e-01	-5.384991683960782538e-01	-1.790693574314132785e-01	-7.651507666668482255e-01	9.914785019440206515e-01	-6.958318921652186795e-01	6.697145330919704875e-01	-2.612936360562061466e-01	-1.484526266473458478e-01	-9.343993860278354546e-01	9.453186882901065680e-01	9.901833232773367133e-01
9.200000000000000000e+01	-9.886756742114631846e-01	-1.658445215559880281e-01	9.247828706559926282e-01	4.856859965308054639e-01	9.066406256208598968e-01	-5.014952767829710112e-01	-6.235771293271761273e-01	-1.813543329874421350e-01	-4.663755498500199437e-01	4.339075366888622831e-01	2.114475496438540311e-02	-8.328522691447846071e-01	9.238224667570914539e-01	-7.531357581097190002e-01	-3.047325202736416161e-01	-9.933122460544246968e-01	-9.862443454977953827e-01	2.551788736919436418e-01	9.048859261407220522e-01	-9.748019217316080676e-01	3.572716307976528949e-01	-9.984969503697159743e-01	-9.918805163485620024e-01	-4.917709904192174020e-01	-9.993167794199454557e-01	-1.190339217370148805e-01	-3.273918502185638735e-01	9.457927398363172866e-01	5.946595247846532262e-01	-9.077684085948415360e-01	7.546725609929985090e-01	-1.188960638814380161e-01	-9.730666803931820041e-01	4.896106276019629444e-01	4.514677908989476185e-01	-8.584502501330720792e-01	4.366162332620799474e-02	3.952513538405777460e-01	9.837544666507158642e-01	-1.597891072110046717e-01	2.751064340282630138e-01	-9.591748498100440834e-01	9.467977486051269986e-01	-9.848884559084398749e-01	1.173718363197138841e-03	-7.748232065281286385e-01	4.551416095950528984e-01	-2.532262248057188248e-01	1.861387634638877742e-01	8.964635120856827566e-01
9.225000000000000000e+01	-7.604247144866538299e-01	5.915947272806838519e-01	8.732659019751026763e-01	9.847430469188938051e-01	9.739208079162771092e-01	-9.979168470287388404e-01	-9.361850623169955254e-02	-8.622518031791440718e-01	-2.519913932190072092e-01	7.446873204047198547e-01	-6.804949193527448648e-01	-3.875593116222429413e-01	9.350043596171652149e-01	-5.398414950150471903e-01	-3.382976148524454163e-01	-7.482732665136780925e-01	-9.785398513842671342e-01	8.153039041050121893e-01	9.993891457978232307e-01	-9.834404192154778679e-01	-6.003806405870626417e-01	-7.311369573045960468e-01	-8.622333676926329238e-01	-9.998300098824679516e-01	-5.571834687867991409e-01	-6.569119466119806017e-01	3.038793326852162746e-02	9.832231027917338606e-01	-3.042335266498116253e-01	-6.722440087820455989e-01	9.990906271564189423e-01	-8.114782066064686328e-01	-5.870088419603731733e-01	2.312179491200241355e-01	9.900031530730084572e-01	-4.877274012912025114e-01	7.820241035071424651e-01	2.015007266997539959e-02	8.056187502210402362e-01	2.715255170699957810e-01	7.233405607850671437e-01	-9.178011192653088290e-01	5.237876314092461127e-01	-7.668191688813306151e-01	-8.791336492964775262e-01	-9.226667613889191211e-01	7.222530573208382210e-01	1.828744380126648417e-02	-3.895113160809503539e-01	5.650631204898741711e-01
9.250000000000000000e+01	-2.045451014527960854e-01	8.985415308446437210e-01	3.561286504552910737e-01	8.583331351190383041e-01	7.767140822616618312e-01	-9.999663386162717105e-01	5.789148899012014349e-01	-9.878732936606540171e-01	5.301024509204116386e-01	9.987256145288399001e-01	-9.622992398587540963e-01	4.593566919123336922e-01	5.796078206504354791e-01	6.742176635775365412e-02	-5.219075337406508391e-02	-2.849707589808567754e-01	-3.929816603534940778e-01	8.247149150194074130e-01	8.263157654865245227e-01	-7.898615859679396500e-01	-9.602730860213368747e-01	-1.455505241408060479e-01	-3.182848565526176787e-01	-8.762944759033867159e-01	3.016486690645279189e-01	-9.513679150179009669e-01	3.750253465944162201e-01	5.774662282362604815e-01	-9.419175670431479963e-01	2.108778814594117756e-01	9.778520779169588284e-01	-9.997430610141937457e-01	9.361117089649816092e-02	-1.331499625062701198e-01	9.578811126492696726e-01	2.936953807474427802e-01	9.720308290606372026e-01	-3.718185040559947585e-01	3.612589662729489004e-01	5.061888281201991635e-01	9.998981360396004270e-01	-4.575538598679936286e-01	-5.885476941544945939e-01	2.039239794566335973e-01	-9.925340653742272812e-01	-7.742707680072823395e-01	9.220284684733870417e-01	6.013014461025955049e-01	-9.985338175993057064e-01	-3.612404453855681541e-01
9.275000000000000000e+01	-4.261977492917277260e-02	9.379260606493599051e-01	-3.580685521588591880e-01	3.481820865950288613e-01	3.104914800186224233e-01	-5.326928857389088279e-01	9.526409324606298634e-01	-8.534159628104613926e-01	8.627650672807695154e-01	6.218272865983617281e-01	-8.755016286679758730e-01	7.265479227757554170e-01	3.002810521430972490e-01	7.298737044336762736e-01	1.957519924436917913e-01	6.465492603291597140e-01	2.002305899490212093e-01	3.647175510361838624e-01	1.122124005120571921e-01	1.444750622671857332e-01	-8.990559222098549741e-01	2.293949026504306099e-01	3.629717354294894616e-01	-2.408888546186375157e-01	6.235271826561953334e-01	-9.825664233324326036e-01	7.072010440573273105e-01	-7.542287520331078521e-02	-9.962253262199571857e-01	7.246455635549593488e-01	7.425295904877755593e-01	-8.359529695906523505e-01	7.801437958308354848e-01	-5.855714651121148862e-01	7.221472355982331282e-01	7.082650254920337396e-01	7.144182353729582324e-01	-8.516759346917147644e-01	-3.045292838201179575e-01	8.715248879564546636e-01	8.535529562134084314e-01	-3.947475129409087902e-02	-9.478842100987365793e-01	4.370796195659426009e-01	-8.657340053471540564e-01	-6.216816307738008973e-01	9.872714458828490969e-01	9.996574126818064121e-01	-9.168390178563915471e-01	-8.281551754101627028e-01
9.300000000000000000e+01	7.321359462296158638e-01	1.368751198459580987e-01	-6.326128836411635259e-01	-5.631252044927840261e-01	-4.846514509021771500e-01	2.799868063939029428e-01	8.701764822702729996e-01	1.388471191768977375e-01	9.888978079023948986e-01	-3.029723296128056798e-01	-4.036462686864726868e-01	9.919904911408595760e-01	-4.228631272483899806e-01	9.999671176928914829e-01	7.557862281291944928e-01	9.316311318383128093e-01	7.469514447925154066e-01	1.752487986730199843e-01	-5.226177266622156203e-01	8.633867337892668914e-01	-6.173764079933150573e-01	9.268006743546156612e-01	8.906726221174555702e-01	8.260359734829267331e-02	6.057982139517223974e-01	-2.813348535019437602e-01	9.846869313973399818e-01	-4.950702089148108498e-01	-2.741048861935282965e-01	9.746275978171742294e-01	8.047611426257623712e-01	7.706361293362591625e-02	9.953578779752599859e-01	-9.963260571412031474e-01	4.981809963425445908e-01	9.292389678846838530e-01	-2.737653129896834223e-03	-9.784377244693535092e-01	-6.870898917935739370e-01	9.957250118311232745e-01	4.101905485705990562e-01	6.358914359225513735e-01	-9.879717852223048880e-01	9.193477123317400634e-01	-6.226688980326751111e-01	-5.275073831350989700e-02	4.202910368063865199e-01	8.687239720127107878e-01	-1.251386817849921840e-01	-9.854277863416648353e-01
9.325000000000000000e+01	8.817859554567203384e-01	-2.723064625126098703e-01	-9.898948033024508319e-01	-7.701074737799592507e-01	-9.312080568417425708e-01	9.426722388606724179e-01	3.216387607132652482e-01	7.998136747183809403e-01	3.846178587317470310e-01	-9.063812434385115635e-01	7.170060387357175546e-01	8.239850765255635201e-01	-9.355748832046014707e-01	7.333549112399502246e-01	9.949848949198238923e-01	7.073599766209303086e-01	9.655395143403133762e-01	-3.307273318360125502e-01	-8.603723099135024421e-01	9.941059640438694167e-01	-4.327232348878782275e-01	9.986570678698319936e-01	9.958303671489191489e-01	5.106172330560919681e-01	9.915109089670568476e-01	5.732575903999757028e-01	8.730609439850478548e-01	-8.496283515171542122e-01	5.249230389293101373e-01	9.798732775307825715e-01	2.071248489542123206e-01	7.521454716100817173e-01	9.803470831584912837e-01	-6.995800211665802459e-01	-2.110574007414268982e-02	9.597448742850510639e-01	-6.585956740076467364e-01	-8.161314719644502391e-01	-9.986345716525335536e-01	8.238638439640545430e-01	-2.720934645254326489e-01	9.675686705882606820e-01	-9.215070278348074240e-01	9.889179524689866163e-01	1.505611183901646166e-01	5.671051626334148166e-01	-1.224785628440020063e-01	3.971454025777652608e-01	4.628352328416500683e-01	-7.533860227737030346e-01
9.350000000000000000e+01	9.999970874768601137e-01	-9.264058713195046924e-01	-6.633058426115758799e-01	-8.349321513175270715e-01	-9.999951506353405017e-01	9.464358031750625955e-01	-4.227171732415145877e-01	9.189453491462949986e-01	-1.202729303226319352e-01	-9.858629075719986812e-01	8.917992954546748452e-01	3.226775621458692345e-01	-6.190913711970637001e-01	2.655990005560904810e-01	8.211901477226631885e-01	1.113061730997109977e-01	7.914335380070373072e-01	-9.460470430730228975e-01	-9.777755318769020265e-01	9.751863344610987028e-01	1.915027712037286611e-01	7.957901190869416386e-01	8.645991458669768370e-01	4.771204979074023522e-01	6.910263725312111305e-01	9.807010807241951511e-01	4.321285699891808108e-01	-9.999973032053273148e-01	8.318210448292927550e-01	6.622473448891842418e-01	-5.921913208266905704e-01	9.217604321681820423e-01	5.829993883601513049e-01	-4.780324473794620999e-01	-4.277581683281664326e-02	9.665836775011216186e-01	-9.909920408832321170e-01	-6.836420586926804654e-01	-8.367670632427788302e-01	3.272758442170701221e-01	-7.510079793241303259e-01	8.499008093586917223e-01	-4.303535506004320665e-01	7.048845847043260227e-01	5.116851486045286279e-01	9.848580059704872269e-01	-5.113427487848200004e-01	-1.501615477786819586e-01	9.432536824673739551e-01	1.339802756659192080e-02
9.375000000000000000e+01	8.396743630144553050e-01	-9.985366038713400227e-01	2.712359533962765412e-01	-9.865975936667635837e-01	-6.482386981964176620e-01	2.996053464789155685e-01	-9.502178207266693821e-01	9.999382529063044478e-01	-8.015832852855449275e-02	-8.573524565791902363e-01	8.230793384850271233e-01	-3.438546832252241670e-01	-1.815255344657908665e-01	-4.130779429470916586e-01	2.023100543979627630e-01	-3.709824790915212667e-01	6.948227691211048551e-01	-9.983396473724496234e-01	-6.851714455161495021e-01	2.521756878723929174e-01	3.939574630793632459e-01	2.509243721908330782e-01	3.163289053536453843e-01	9.558955006517393382e-01	2.440454924089111299e-01	7.821767871233097358e-01	-3.660389079205854657e-01	-8.566120545412037046e-01	9.564359661550601022e-01	-5.524908632920826068e-02	-9.638747812639093526e-01	9.400440108881117363e-01	-2.662222508185059233e-01	-7.740086121117877027e-02	-6.452519814062455117e-01	4.149353432073540904e-01	-6.858402493366869690e-01	2.220910226452548625e-02	-5.984175622368346215e-01	-1.432106188932704728e-02	-9.673210805153658054e-01	3.340928038936256117e-01	-6.689960443249126643e-02	5.389335068524140349e-01	8.783576400238098936e-01	8.546462570393215108e-01	-9.748251075523711728e-01	-6.435373825600834152e-01	9.991613107652570491e-01	6.339975623893451262e-01
9.400000000000000000e+01	-2.472163171056687009e-02	-8.198172993076620063e-01	5.592315798530502757e-01	-6.472798779311983441e-01	-1.109611891835143721e-01	-2.817520597327476395e-01	-7.809390504907111064e-01	5.762014974789003707e-01	-5.423060461981802360e-01	-7.525175127606875680e-01	1.352699503105552759e-01	-9.996488603189895850e-01	1.234297090882017500e-01	-7.495581718292266826e-01	-7.048783393617796822e-01	-9.188196307009226516e-01	-3.926720622323335852e-01	-7.078566657058621425e-01	1.641287193191019456e-01	-4.052723182864517715e-01	7.791876392560639353e-01	-4.626544848898820894e-01	-2.089904942028359136e-01	9.728628733375785931e-01	-4.033319382053088820e-01	2.511229559842990122e-01	-7.699958425879893653e-01	-3.421486456210975913e-01	6.106358786416271611e-01	-4.588296365338783156e-01	-9.875901905763083688e-01	1.798620546460018566e-01	-8.004097886849276255e-01	7.196418075634061218e-01	-9.999518642730739204e-01	2.424716324286191327e-02	-3.298209595406974559e-01	4.212959564506384980e-01	8.440779195360577358e-02	-7.623428901069143615e-01	-6.246067967418761357e-01	-7.166646445968433143e-01	2.714530618074296742e-01	-3.331404332998234158e-02	8.453570016904784490e-01	9.027578957273693638e-02	-8.815263229735831318e-01	-9.695944284420567882e-01	9.887619561488828479e-01	9.871761840814829991e-01
9.425000000000000000e+01	-6.839887149875978345e-01	-2.847453860459119857e-01	7.746467943267142386e-01	-2.933042234767673784e-01	6.718649466287865968e-01	-8.351971508179988346e-01	-4.226256073516451717e-01	-2.959232815486715490e-03	-8.262921273072906247e-01	2.887366400613856077e-01	-5.270125430459671190e-01	-8.652091531880807818e-01	5.532235314018797423e-01	-8.551624303778013747e-01	-9.997670996779507435e-01	-9.832913133492736657e-01	-6.431736550946484110e-01	-1.184958525433883331e-01	4.617030218544672659e-01	-9.854729404695568018e-01	9.338646220078787863e-01	-9.107083570952630991e-01	-8.900895126745681507e-01	6.328237396110690804e-01	-8.995397278561964027e-01	-1.399317508643756203e-01	-9.923348854186552215e-01	6.911505993123077118e-01	2.578821727796541396e-01	-8.642590761832753543e-01	-6.077530373219518500e-01	-1.888898133769777721e-01	-9.906290683936432862e-01	9.908537520400950704e-01	-7.312700100598044095e-01	-5.784376075462936972e-01	6.315425086817687550e-01	9.557279378175348450e-01	3.517457602956371443e-01	-9.999757766270693793e-01	2.472894318642476497e-01	-9.962101115978799770e-01	7.758081170864233878e-01	-7.294066432611362449e-01	6.068818963883060302e-01	-7.234505903301893248e-01	-5.770117919821777380e-02	-8.505888390462252868e-01	8.303923274606929139e-01	8.732639853559346355e-01
9.450000000000000000e+01	-9.825173221378618038e-01	5.022010981313319578e-01	9.430170818469363336e-01	3.246599016735122190e-01	9.315879859970177534e-01	-8.814343665608765921e-01	-2.468107681572763445e-01	-8.587154612874485782e-01	-9.950360257677340892e-01	8.644176800542763273e-01	-7.486170700995170568e-01	-3.532072314513333144e-01	6.995032306082660245e-01	-9.839612062155999039e-01	-9.367991759548264241e-01	-5.434432017034961371e-01	-9.937113308515481691e-01	4.629074384850757617e-01	9.694572827440414153e-01	-8.415508283904100661e-01	5.335909137483578757e-01	-9.227925101932922258e-01	-7.793716839298258092e-01	4.852506323942710753e-01	-8.640538837085376400e-01	-6.198152607413739412e-01	-4.966944904329272381e-01	9.961273299807028581e-01	-7.664416527623595099e-02	-8.596910639617947325e-01	2.099844614491536976e-01	-7.460517005804329083e-01	-8.613345232960634146e-01	9.662004597700757369e-01	-9.495059722151837078e-02	-8.811926888362505705e-01	8.738645141477836553e-01	9.450063744077363825e-01	6.347389277412415209e-01	-5.962665990602684651e-01	8.604343074097527966e-01	-7.254352674077423346e-01	9.991670752167843839e-01	-9.907947969596772042e-01	-1.238652718947743647e-01	-9.321095273105196588e-01	4.809280670018507564e-01	-4.619138517259420706e-01	4.211206219150688268e-01	3.662657512332801457e-01
9.475000000000000000e+01	-5.324483811522429111e-01	9.980319837688789164e-01	9.431684287282919854e-01	9.930097460717998148e-01	3.722679507958268075e-01	-5.423020134942758697e-01	1.973327655281855234e-02	-9.448297907961820119e-01	-8.069090137850386535e-01	9.999869027700004631e-01	-9.715842757389759887e-01	-5.115538884329560998e-02	9.850204879105891598e-01	-9.334136970331482486e-01	-9.852530667165294853e-02	-1.176850597330043047e-01	-6.758436715485286461e-01	7.616279779993657684e-01	7.840216363462185756e-01	-5.449338424846460471e-01	1.156817769223173198e-01	-5.978563950616814227e-01	5.050710945840936744e-02	-2.551850222519115308e-01	-2.910998439579133845e-01	-7.027218456460117002e-01	-1.438999552446153796e-01	8.234834151482680609e-01	-3.592748653367880407e-01	-9.998134594078584847e-01	8.038232312641020449e-01	-9.985412003793401325e-01	-4.844778279367148999e-01	8.103867354275137158e-01	5.596615751142329787e-01	-9.898517584530553970e-01	9.911413790838163873e-01	2.816039377042018343e-01	7.662987125436543367e-01	1.193462151903043611e-01	9.268527073129326777e-01	6.904496671888295245e-02	8.839937758124786216e-01	-9.540972426125858830e-01	-5.959978417232169035e-01	-7.708858076178035645e-01	9.349700472466859758e-01	5.089102533120081207e-01	-4.156321187955575036e-01	-4.775779605643771242e-01
9.500000000000000000e+01	3.548414673018859128e-02	7.509759295814426583e-01	6.138869693930495419e-01	9.826943672971129029e-01	-2.796814966757426024e-01	-4.614254061646688027e-02	6.500772082406854890e-01	-5.114830959665145338e-01	-5.621694992392084478e-01	7.113784348153641135e-01	-6.818400793960553985e-01	3.362956499617536510e-01	8.764660751709792974e-01	-4.452198332298292760e-01	5.632372672817734793e-01	4.951807422614596388e-01	-2.722337186727101788e-01	8.752536491318526624e-01	3.641136266853969849e-01	2.095003881740792606e-01	-6.910597275931669170e-01	8.817477918685748262e-02	6.389318354504777142e-01	-7.930267576758112114e-01	2.553433959007250231e-01	-9.846638852043988477e-01	1.045258818898899683e-01	6.144307211625769094e-01	-8.185900873305641534e-01	-7.350401343430590373e-01	9.556980952996846357e-01	-4.963775836398447994e-01	1.666386520882608135e-02	3.843373837882168575e-01	8.295972565621471118e-01	-8.501199217207098258e-01	7.568346636397960125e-01	-6.797995841268628103e-02	9.981049028254472821e-01	1.518260106431339185e-01	4.581544500532541142e-01	6.369404695311416953e-01	7.300551038231528622e-01	-8.888506422087502079e-01	-9.716942859091516338e-01	-6.689030958988386732e-01	9.993465963274197339e-01	7.510293175905546903e-01	-9.542180142518894570e-01	-8.217741570700075604e-01
9.525000000000000000e+01	5.277956495557590832e-01	4.393809775884925384e-01	1.455948210687719180e-01	6.033871673396801194e-01	-6.423876939930931451e-01	3.077364483737473067e-01	9.917413337850055077e-01	3.403196363316078332e-01	2.759331855057744476e-01	1.213769316673069393e-01	2.971490900689925940e-01	7.480309158411566628e-01	1.457521670562679228e-01	6.146533214002223300e-01	9.864726676001472905e-01	9.615760865517081202e-01	2.526520361441499385e-01	8.786810888754570392e-01	-4.340221522386031316e-01	7.041092562022679413e-01	-9.947450492274334533e-01	7.159360516342313518e-01	9.510298842660799279e-01	-9.984506074479827520e-01	4.603057982329749609e-01	-9.981573291968177664e-01	7.989748709848104591e-01	3.220618538341146753e-01	-9.902865532869432608e-01	-2.212249618411435970e-01	8.251592622392457388e-01	4.988445077830079843e-01	4.322994603404836100e-01	-6.327606045475789864e-01	9.234651688543542569e-01	-4.492893778191322518e-01	4.127316811147683229e-01	-7.463315156553932406e-01	4.556499880654608647e-01	8.351109144906289083e-01	-2.931917328638683484e-01	9.999968861196782965e-01	-5.627074910114127082e-02	-3.045391396148420249e-01	-9.933990627899248471e-01	-2.775150912752888943e-01	9.211572410960319202e-01	9.915837502228028733e-01	-9.983967460085340084e-01	-9.602718068914400940e-01
9.550000000000000000e+01	9.624171977726699856e-01	6.440984751754842697e-02	-4.256152104909801670e-01	-2.929434859780638001e-01	-9.725033069663261420e-01	7.151473597924224990e-01	6.170260294236865617e-01	8.061786360986421540e-01	5.214675692158466935e-01	-5.679628469334488949e-01	6.568884022069023665e-01	9.941712144770393778e-01	-7.328505318825285775e-01	9.922568294954523527e-01	5.641266798097114288e-01	9.791924979368547000e-01	7.878946711792207402e-01	2.022330288042291646e-01	-9.600199193646993256e-01	8.904879520754422906e-01	-9.979345954381464434e-01	9.818537323820566431e-01	9.670417979818555221e-01	-8.671551123475675915e-01	9.954152057025509315e-01	-5.965133473464634406e-01	9.960300716390984022e-01	-4.389024958247141894e-01	-8.130559263742731524e-01	2.685410732967268288e-01	2.094616048702868105e-01	9.373875490015238787e-01	9.318826161753525072e-01	-9.966785117947412065e-01	5.709481109129787013e-01	-2.148855857906265820e-01	-2.639490170921479084e-01	-9.677847593002556481e-01	1.199476245495465360e-01	9.995012984961076929e-01	-7.067665735010405514e-01	9.195295042662415819e-01	-5.231943358544175471e-01	3.309325923452278162e-01	-4.203924375962730386e-01	4.451679607582612053e-01	2.997892344184432400e-01	4.606549719565660173e-01	-6.672737446877627931e-01	-5.954397713665688929e-01
